# reprobuild suite static case-count baseline
#
# One row per test source declared in repro_tests.nim, sorted by source.
# Columns: <source>\t<language>\t<static case count>
#
# This is a SOURCE-TEXT scan, not the authoritative per-binary catalog
# count: it sums every when/else branch and cannot expand wrapper
# templates or loops that register a case per element. It is pinned
# anyway because it is the only case-count surface that can be measured
# — and regenerated — without a fully built tree, which is what makes it
# a gate everyone can actually keep green.
#
# Regenerate after adding or removing test cases:
#   python3 scripts/reprobuild_suite_inventory.py --write-static-case-counts
#
# Review the diff. A row that DECREASES or DISAPPEARS is a test leaving
# the suite; that is the event this baseline exists to make visible.
libs/repro_cli_support/tests/test_lowered_graph_cache_round_trip.nim	nim	2
libs/repro_cli_support/tests/test_m10_home_gc_cli.nim	nim	7
libs/repro_cli_support/tests/test_m2_env_ps1_migration_clean.nim	nim	8
libs/repro_cli_support/tests/test_m69_home_add_versioned.nim	nim	5
libs/repro_cli_support/tests/test_m70_migrate_from_env_scripts.nim	nim	28
libs/repro_cmake_trycompile/tests/test_envelope_v3.nim	nim	2
libs/repro_core/tests/t_ambient_execution_external_import.nim	nim	1
libs/repro_core/tests/t_convention_attribution.nim	nim	40
libs/repro_core/tests/t_cpp_dep_scanner.nim	nim	10
libs/repro_core/tests/t_deps_refresh_check.nim	nim	5
libs/repro_core/tests/t_go_dep_scanner.nim	nim	13
libs/repro_core/tests/t_jsts_dep_scanner.nim	nim	19
libs/repro_core/tests/t_nim_dep_scanner.nim	nim	19
libs/repro_core/tests/t_project_file_alias.nim	nim	9
libs/repro_core/tests/t_python_dep_scanner.nim	nim	16
libs/repro_core/tests/t_rust_dep_scanner.nim	nim	15
libs/repro_core/tests/t_show_conventions_cli.nim	nim	7
libs/repro_core/tests/t_show_conventions_manual_deps.nim	nim	10
libs/repro_core/tests/t_smoke_repro_core.nim	nim	14
libs/repro_daemon_core/tests/t_l4_daemon_leases.nim	nim	4
libs/repro_deploy_agent/tests/t_repro_deploy_agent_converges_from_signed_manifest.nim	nim	2
libs/repro_deploy_agent/tests/t_repro_deploy_agent_manifest_v2_secrets.nim	nim	7
libs/repro_deploy_agent/tests/t_repro_deploy_agent_materialises_secrets.nim	nim	5
libs/repro_deploy_agent/tests/t_repro_deploy_agent_records_tick_history.nim	nim	17
libs/repro_deploy_agent/tests/t_repro_deploy_agent_records_tick_status.nim	nim	7
libs/repro_deploy_agent/tests/t_repro_deploy_agent_rejects_wrong_signer.nim	nim	1
libs/repro_deploy_agent/tests/t_repro_deploy_agent_secrets_seal_open.nim	nim	14
libs/repro_deploy_agent/tests/t_repro_https_cache_end_to_end.nim	nim	1
libs/repro_dsl_stdlib/tests/t_c1_catalog_round_trip.nim	nim	6
libs/repro_dsl_stdlib/tests/t_c1_dsl_parse.nim	nim	12
libs/repro_dsl_stdlib/tests/t_c1_dsl_realize_hash.nim	nim	8
libs/repro_dsl_stdlib/tests/t_c2_apt_index.nim	nim	7
libs/repro_dsl_stdlib/tests/t_c2_recursive_identity.nim	nim	5
libs/repro_dsl_stdlib/tests/t_catalog_claude_code.nim	nim	10
libs/repro_dsl_stdlib/tests/t_committed_lock_pins_versions.nim	nim	8
libs/repro_dsl_stdlib/tests/t_committed_lock_variants_are_hard.nim	nim	7
libs/repro_dsl_stdlib/tests/t_d2_dnf_index.nim	nim	7
libs/repro_dsl_stdlib/tests/t_d2_pacman_index.nim	nim	7
libs/repro_dsl_stdlib/tests/t_develop_dependency_source_is_read_not_solved.nim	nim	11
libs/repro_dsl_stdlib/tests/t_develop_sibling_variants_reach_the_solve.nim	nim	19
libs/repro_dsl_stdlib/tests/t_doc_comment_malformed_directive_is_compile_error.nim	nim	5
libs/repro_dsl_stdlib/tests/t_doc_comment_position_from_first_line.nim	nim	7
libs/repro_dsl_stdlib/tests/t_doc_comment_reaches_listing_and_diagnostic.nim	nim	8
libs/repro_dsl_stdlib/tests/t_m67_bulk_catalog.nim	nim	6
libs/repro_dsl_stdlib/tests/t_m68_baseline_catalog.nim	nim	8
libs/repro_dsl_stdlib/tests/t_m8_bulk_catalog.nim	nim	11
libs/repro_dsl_stdlib/tests/t_nde0a_apt_jammy.nim	nim	14
libs/repro_dsl_stdlib/tests/t_nde0d_dbus_broker.nim	nim	18
libs/repro_dsl_stdlib/tests/t_nde0g_graphics_stack.nim	nim	16
libs/repro_dsl_stdlib/tests/t_nde0k_kernel.nim	nim	18
libs/repro_dsl_stdlib/tests/t_nde0s_systemd_session.nim	nim	16
libs/repro_dsl_stdlib/tests/t_nde_g1_gnome.nim	nim	23
libs/repro_dsl_stdlib/tests/t_nde_h1_sway.nim	nim	22
libs/repro_dsl_stdlib/tests/t_nde_k1_plasma.nim	nim	24
libs/repro_dsl_stdlib/tests/t_ndem1_reproos_desktop.nim	nim	26
libs/repro_dsl_stdlib/tests/t_ndem2_generation_log.nim	nim	21
libs/repro_dsl_stdlib/tests/t_nim_c_windows_exe_output.nim	nim	4
libs/repro_dsl_stdlib/tests/t_nim_ssl_dependency.nim	nim	2
libs/repro_dsl_stdlib/tests/t_one_toolchain_resolution_path.nim	nim	5
libs/repro_dsl_stdlib/tests/t_prefix_layout.nim	nim	7
libs/repro_dsl_stdlib/tests/t_smoke_catalog_audit_m29.nim	nim	5
libs/repro_dsl_stdlib/tests/t_smoke_configurables.nim	nim	3
libs/repro_dsl_stdlib/tests/t_smoke_expand_archive.nim	nim	39
libs/repro_dsl_stdlib/tests/t_smoke_generated_config.nim	nim	15
libs/repro_dsl_stdlib/tests/t_smoke_phase_e_requires_elevation.nim	nim	7
libs/repro_dsl_stdlib/tests/t_solver_inputs_canonical_under_random_permutations.nim	nim	4
libs/repro_dsl_stdlib/tests/t_solver_inputs_render_order_independent.nim	nim	9
libs/repro_dsl_stdlib/tests/t_undeclared_lock_file_is_compile_error.nim	nim	8
libs/repro_dsl_stdlib/tests/t_unsatisfiable_lock_reports_conflict.nim	nim	6
libs/repro_dsl_stdlib/tests/t_versioned_provisioning_schema.nim	nim	31
libs/repro_dsl_stdlib/tests/t_with_lock_file_block_scope.nim	nim	8
libs/repro_dsl_stdlib/tests/test_m69_package_macro.nim	nim	4
libs/repro_elevation/tests/t_m2_nixos_darwin_modules.nim	nim	21
libs/repro_elevation/tests/t_sandbox_m1_fhssandbox_driver.nim	nim	37
libs/repro_elevation/tests/t_smoke_repro_elevation.nim	nim	394
libs/repro_elevation/tests/t_windows_service_recovery_digest.nim	nim	7
libs/repro_home_apply/tests/t_adapter_chain.nim	nim	8
libs/repro_home_apply/tests/t_builtin_adapter.nim	nim	10
libs/repro_home_apply/tests/t_builtin_adapter_7z_nested.nim	nim	2
libs/repro_home_apply/tests/t_builtin_adapter_7z_sfx_flatten.nim	nim	5
libs/repro_home_apply/tests/t_builtin_adapter_installer.nim	nim	9
libs/repro_home_apply/tests/t_builtin_adapter_installer_innosetup_fpc.nim	nim	2
libs/repro_home_apply/tests/t_builtin_adapter_installer_nsis_erlang.nim	nim	3
libs/repro_home_apply/tests/t_builtin_adapter_launcher_emit_composer.nim	nim	4
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	nim	4
libs/repro_home_apply/tests/t_builtin_adapter_pre_install_runner.nim	nim	10
libs/repro_home_apply/tests/t_home_gc.nim	nim	7
libs/repro_home_apply/tests/t_junction_aware_remove.nim	nim	7
libs/repro_home_apply/tests/t_plan_topological_sort.nim	nim	6
libs/repro_home_apply/tests/t_preview_chain.nim	nim	6
libs/repro_home_apply/tests/t_realize_honors_adapter_preference.nim	nim	4
libs/repro_home_apply/tests/t_realize_honors_requested_version.nim	nim	3
libs/repro_home_apply/tests/t_runtime_library_binding.nim	nim	8
libs/repro_home_apply/tests/t_runtime_library_launch_plan.nim	nim	5
libs/repro_home_apply/tests/t_smoke_home_apply.nim	nim	7
libs/repro_home_apply/tests/test_m1_fpc_resolves.nim	nim	4
libs/repro_home_apply/tests/test_m25_adapter_preference_parse.nim	nim	8
libs/repro_home_apply/tests/test_m25_adapter_preference_plumbed.nim	nim	13
libs/repro_home_apply/tests/test_m25_adapter_preference_text_macro_parity.nim	nim	4
libs/repro_home_apply/tests/test_m69_apply_end_to_end.nim	nim	4
libs/repro_home_apply/tests/test_m69_catalog_lookup.nim	nim	12
libs/repro_home_apply/tests/test_m69_env_export.nim	nim	11
libs/repro_home_apply/tests/test_m69_env_userpath_multi_package.nim	nim	4
libs/repro_home_generations/tests/t_smoke_home_generations.nim	nim	6
libs/repro_home_intent/tests/t_smoke_home_intent.nim	nim	26
libs/repro_home_resources/tests/t_registry_root_override.nim	nim	12
libs/repro_home_resources/tests/t_resource_type_registry.nim	nim	5
libs/repro_home_resources/tests/t_smoke_home_resources.nim	nim	163
libs/repro_home_rollback/tests/t_smoke_home_rollback.nim	nim	2
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	nim	65
libs/repro_infra/tests/t_smoke_phase_g_runinfraapply_dispatch.nim	nim	9
libs/repro_infra/tests/t_smoke_repro_infra.nim	nim	206
libs/repro_interface_artifacts/tests/t_multi_package_merge.nim	nim	2
libs/repro_interface_artifacts/tests/t_provider_nimcache_key_tracks_external_libs.nim	nim	1
libs/repro_interface_artifacts/tests/t_reprobuild_source_root_from_binary_location.nim	nim	2
libs/repro_interface_artifacts/tests/t_rp1_provider_artifact_edge_identity.nim	nim	8
libs/repro_interface_artifacts/tests/t_rp4_resource_codec_roundtrip.nim	nim	9
libs/repro_interface_artifacts/tests/t_runtime_tool_uses_codec.nim	nim	3
libs/repro_interface_artifacts/tests/t_windows_dynlib_staging.nim	nim	4
libs/repro_interface_artifacts/tests/t_windows_long_command_script.nim	nim	2
libs/repro_interface_artifacts/tests/test_library_codec_roundtrip.nim	nim	6
libs/repro_launch_plan/tests/t_codec_smoke.nim	nim	12
libs/repro_local_store/tests/t_a4_p4_eviction.nim	nim	4
libs/repro_local_store/tests/t_c3_sandbox_manifest.nim	nim	8
libs/repro_local_store/tests/t_m8_multi_output_realize.nim	nim	6
libs/repro_local_store/tests/t_sqlite_smoke.nim	nim	4
libs/repro_lock/tests/t_lock_identity_feature_change_differs.nim	nim	3
libs/repro_lock/tests/t_lock_identity_rename_invalidates_nothing.nim	nim	2
libs/repro_lock/tests/t_lock_identity_solver_tie_no_collision.nim	nim	4
libs/repro_lock/tests/t_lock_identity_two_names_one_content.nim	nim	3
libs/repro_lock/tests/t_lock_writer_output_reads_back.nim	nim	9
libs/repro_lock/tests/t_provenance_reports_shared_names.nim	nim	5
libs/repro_lock/tests/t_selection_is_not_the_same_as_absence.nim	nim	4
libs/repro_lock/tests/t_selection_status_survives_the_lock_round_trip.nim	nim	4
libs/repro_lock_files/tests/t_cli_binding_forms.nim	nim	10
libs/repro_lock_files/tests/t_declarations_are_emitted_eagerly.nim	nim	5
libs/repro_lock_files/tests/t_declared_but_unbound_falls_back.nim	nim	6
libs/repro_lock_files/tests/t_default_is_restrictive.nim	nim	5
libs/repro_lock_files/tests/t_doc_comment_attachment_rules.nim	nim	8
libs/repro_lock_files/tests/t_inherited_default_is_traceable.nim	nim	7
libs/repro_lock_files/tests/t_multi_version_allowed_builds.nim	nim	3
libs/repro_lock_files/tests/t_opaque_consumption_never_refused.nim	nim	5
libs/repro_lock_files/tests/t_split_is_reported.nim	nim	6
libs/repro_lock_files/tests/t_two_versions_one_link_forbidden_errors.nim	nim	7
libs/repro_lock_files/tests/t_two_versions_separate_binaries_allowed.nim	nim	4
libs/repro_lock_files/tests/t_unification_attempted_before_splitting.nim	nim	5
libs/repro_lock_gen/tests/t_designation_propagates_to_closure.nim	nim	4
libs/repro_lock_gen/tests/t_develop_checkout_once_products_per_lock_file.nim	nim	5
libs/repro_lock_gen/tests/t_hidden_lock_shares_with_committed.nim	nim	3
libs/repro_lock_gen/tests/t_lock_generation_one_path_four_entry_points.nim	nim	10
libs/repro_lock_gen/tests/t_materiality_interval_covers_the_gap.nim	nim	5
libs/repro_lock_gen/tests/t_materiality_irrelevant_metadata_no_invalidation.nim	nim	3
libs/repro_lock_gen/tests/t_materiality_relevant_metadata_invalidates.nim	nim	3
libs/repro_lock_gen/tests/t_materiality_strategy_changes_what_is_material.nim	nim	4
libs/repro_lock_gen/tests/t_metadata_object_kinds_are_distinguishable.nim	nim	7
libs/repro_lock_gen/tests/t_native_build_deps_land_in_different_lock_files.nim	nim	5
libs/repro_lock_gen/tests/t_no_feature_leak_across_host_target.nim	nim	5
libs/repro_lock_gen/tests/t_one_library_two_consumers_two_instances.nim	nim	4
libs/repro_lock_gen/tests/t_pinned_artifact_does_not_inherit.nim	nim	4
libs/repro_lock_gen/tests/t_pinned_build_touches_no_network.nim	nim	4
libs/repro_lock_gen/tests/t_strategy_composes_with_named_lock_file.nim	nim	3
libs/repro_lock_gen/tests/t_strategy_does_not_write_back.nim	nim	2
libs/repro_lock_gen/tests/t_strategy_false_minimum_is_caught.nim	nim	3
libs/repro_lock_gen/tests/t_strategy_lowest_and_highest_differ.nim	nim	6
libs/repro_lock_gen/tests/t_strategy_lowest_vs_lowest_direct.nim	nim	6
libs/repro_lock_gen/tests/t_strategy_without_candidates_is_reported.nim	nim	7
libs/repro_lock_gen/tests/t_variant_conditioned_uses_over_approximated.nim	nim	10
libs/repro_peer_cache/tests/t_n7_multicast_windows_smoke.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_action_cache_reader_consults_peer_on_miss.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_admin_cli_status.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_advertise_v1_decoded_as_v2.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_advertise_v2_codec_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_bearssl_200_peer_tls_convergence.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_bearssl_ecdsa_smoke.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_bearssl_tls_context_smoke.nim	nim	2
libs/repro_peer_cache/tests/t_peer_cache_bearssl_tls_partition_recovery.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_cert_validity_window_enforced.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_cli_lan_spec_enables_multicast.nim	nim	4
libs/repro_peer_cache/tests/t_peer_cache_cli_lan_tls_query.nim	nim	3
libs/repro_peer_cache/tests/t_peer_cache_codec_frame_round_trip.nim	nim	7
libs/repro_peer_cache/tests/t_peer_cache_codec_version_mismatch_rejected.nim	nim	4
libs/repro_peer_cache/tests/t_peer_cache_connection_pool_eviction_lru.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_cuckoo_filter_delete_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_cuckoo_filter_false_positive_rate.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_ecdsa_sign_verify_round_trip.nim	nim	4
libs/repro_peer_cache/tests/t_peer_cache_ecdsa_signed_advertisement_tamper_rejection.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_ecdsa_trust_anchor_file_format.nim	nim	4
libs/repro_peer_cache/tests/t_peer_cache_event_stream_jsonl_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_fetch_corrupted_payload_rejected.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_fetch_loopback_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_fetch_oversize_truncated_flag.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_find_peers_with_blob_uses_filter.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_handshake_rejects_unknown_peer_id.nim	nim	2
libs/repro_peer_cache/tests/t_peer_cache_loopback_three_peer_discovery.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_metrics_prometheus_format.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_mint_cert_ca_signed_chain.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_mint_cert_self_signed_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_multicast_cidr_allowlist_drops_off_network.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_multicast_loopback_discovery.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_registry_advertise_snapshot_and_delta.nim	nim	3
libs/repro_peer_cache/tests/t_peer_cache_self_signed_cert_round_trip.nim	nim	2
libs/repro_peer_cache/tests/t_peer_cache_sim_fetch_workload_hits_peer_cache.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_sim_mixed_tenant_isolation.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_sim_report_renders_markdown.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_simulation_200_peer_convergence.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_simulation_partition_recovery.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_swim_50_peer_convergence.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_swim_dissemination_piggyback.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_swim_incarnation_self_refute.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_swim_indirect_probe_K_3.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_swim_partition_recovery.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tier2_central_fallthrough.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tier2_eviction_policy.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tier2_inter_rack_advertisement.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tier2_preferred_in_fetch_order.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_application_data_flows_through_tunnel.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_handshake_rejects_unknown_cert.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_handshake_round_trip.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_handshake_validates_cert_chain.nim	nim	2
libs/repro_peer_cache/tests/t_peer_cache_tls_mixed_mode_compat.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_per_tenant_ca_isolation.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_per_tenant_isolation.nim	nim	1
libs/repro_peer_cache/tests/t_peer_cache_tls_signed_advertisement_round_trip.nim	nim	1
libs/repro_profile/tests/t_smoke_phase_g_action_edges.nim	nim	17
libs/repro_profile/tests/t_smoke_repro_profile.nim	nim	137
libs/repro_profile_compile/tests/t_infra_apply_audits_build_action_edges.nim	nim	5
libs/repro_profile_compile/tests/t_infra_apply_substitutes_from_cache.nim	nim	1
libs/repro_profile_compile/tests/t_smoke_apply_integration.nim	nim	4
libs/repro_profile_compile/tests/t_smoke_infra_apply_broker_spawn.nim	nim	7
libs/repro_profile_compile/tests/t_smoke_module_imports.nim	nim	13
libs/repro_profile_compile/tests/t_smoke_phase_g_action_edges_integration.nim	nim	11
libs/repro_profile_compile/tests/t_smoke_profile_adapter.nim	nim	88
libs/repro_profile_compile/tests/t_smoke_repro_profile_compile.nim	nim	16
libs/repro_profile_compile/tests/t_smoke_system_apply_integration.nim	nim	24
libs/repro_profile_compile/tests/t_template_in_template_named_args.nim	nim	2
libs/repro_profile_intent/tests/t_smoke_repro_profile_intent.nim	nim	31
libs/repro_project_dsl/tests/dsl_port/t_dsl_bootloader.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_build_input_wiring.nim	nim	8
libs/repro_project_dsl/tests/dsl_port/t_dsl_build_package_empty.nim	nim	5
libs/repro_project_dsl/tests/dsl_port/t_dsl_build_records_output_for_library.nim	nim	3
libs/repro_project_dsl/tests/dsl_port/t_dsl_build_with_executable.nim	nim	4
libs/repro_project_dsl/tests/dsl_port/t_dsl_cli_params_bool.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_cli_params_flag.nim	nim	1
libs/repro_project_dsl/tests/dsl_port/t_dsl_cli_params_pos.nim	nim	1
libs/repro_project_dsl/tests/dsl_port/t_dsl_composition_for_loop.nim	nim	6
libs/repro_project_dsl/tests/dsl_port/t_dsl_config_enum.nim	nim	7
libs/repro_project_dsl/tests/dsl_port/t_dsl_config_override.nim	nim	3
libs/repro_project_dsl/tests/dsl_port/t_dsl_config_scalar.nim	nim	4
libs/repro_project_dsl/tests/dsl_port/t_dsl_config_seq_enum.nim	nim	5
libs/repro_project_dsl/tests/dsl_port/t_dsl_executable_ident_form.nim	nim	4
libs/repro_project_dsl/tests/dsl_port/t_dsl_executable_string_form.nim	nim	5
libs/repro_project_dsl/tests/dsl_port/t_dsl_fetch_action_emission.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_fetch_data_file.nim	nim	1
libs/repro_project_dsl/tests/dsl_port/t_dsl_fetch_git.nim	nim	1
libs/repro_project_dsl/tests/dsl_port/t_dsl_fetch_tarball.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_files.nim	nim	5
libs/repro_project_dsl/tests/dsl_port/t_dsl_fs_configfile.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_fs_directory.nim	nim	2
libs/repro_project_dsl/tests/dsl_port/t_dsl_fs_managedblock_multi.nim	nim	2
