# bare-skip baseline -- every test case that calls `skip()` without saying why.
#
# See scripts/check_bare_skips.py for what this is and why it has no
# justification column. In short: `completed_clean_runs()` records a suite run
# as COMPLETE only when every case is a pass or an EXPLAINED skip, and this
# file pins the unexplained population so it cannot grow while it is burnt
# down.
#
# Regenerate with: python3 scripts/check_bare_skips.py --write-baseline
#
# Format: <source>\t<case title>\t<count of bare skips in that case>
# Line numbers are deliberately absent so an edit above a site does not
# invalidate the baseline -- the same reason
# scripts/shell-command-strings-baseline.txt omits them.
#
# The ratchet runs ONE WAY. A case whose bare-skip count EXCEEDS its row here
# (or that has no row) is refused by name. A row whose count has fallen is
# rewritten smaller by the next run and a row that has reached zero is dropped,
# so fixing a site costs you no manual edit -- commit the result.
#
# To fix a row: give the `skip()` a reason that names the condition, e.g.
#   skip("git not on PATH; this case needs a real repository")
# and delete nothing here -- the next run rewrites the file for you.
libs/repro_build_engine/tests/t_zero_output_edge_is_cacheable.nim	unchanged inputs hit with rebuildMissingOutputsOnCacheHit = false	1
libs/repro_build_engine/tests/test_engine_worker_pool.nim	the pool drains when an exception unwinds out of the build	1
libs/repro_build_engine/tests/test_monitor_depfile_flush_is_async_and_atomic.nim	flush temp is on the destination filesystem	1
libs/repro_build_engine/tests/test_monitor_finish_handoff_is_exclusive.nim	the carrier cannot give a monitor two owners	1
libs/repro_build_engine/tests/test_monitor_finish_is_pooled.nim	in-process monitor hosting is not supported on this platform	1
libs/repro_cli_support/tests/t_infra_apply_profile_without_live_state.nim	a profile that genuinely fails to compile still fails, with a reason	1
libs/repro_cli_support/tests/t_infra_apply_profile_without_live_state.nim	infra apply converges a profile whose resources are all action edges	1
libs/repro_cli_support/tests/t_infra_apply_profile_without_live_state.nim	infra plan accepts a profile whose resources are all action edges	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_a_committed_noncanonical_record_is_refused_and_names_its_repair	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_a_conflicting_twin_does_not_deny_unrelated_publishing	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_a_refused_publish_never_unstages_the_operators_own_work	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_a_stray_not_already_upstream_does_not_deny_publishing	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_every_locks_project_reader_reads_the_encoded_component	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_migrate_locks_plans_without_touching_the_store	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_migrate_locks_refuses_a_canonical_path_that_cannot_publish	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_migrate_locks_refuses_an_already_published_record	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_migrate_locks_refuses_as_a_whole_before_the_first_move	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_migrate_locks_repairs_and_the_result_publishes	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_publish_never_moves_or_deletes_anything	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_sibling_backends_keep_every_component_inside_the_store	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_slash_named_repo_publishes	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_slash_named_repo_records_at_depth_four	1
libs/repro_cli_support/tests/t_lock_record_repo_component_is_one_path_segment.nim	test_ra32_the_append_only_rule_has_no_exception	1
libs/repro_cli_support/tests/t_strategy_unknown_name_refused.nim	the dispatcher actually emits that diagnostic	1
libs/repro_daemon_core/tests/t_daemon_writer_identity.nim	the Linux /proc/<pid>/stat field-22 path	1
libs/repro_deploy_agent/tests/t_deploy_agent_cli_compiles_manifest_profile.nim	a manifest carrying a real profile is compiled and applied	1
libs/repro_deploy_agent/tests/t_deploy_agent_cli_compiles_manifest_profile.nim	a profile that prints no intent is named as such, not as bad JSON	1
libs/repro_deploy_agent/tests/t_deploy_agent_cli_compiles_manifest_profile.nim	an empty profileText is not a failed compile	1
libs/repro_deploy_agent/tests/t_repro_deploy_agent_converges_from_signed_manifest.nim	converged manifest substitutes build outputs from the binary cache	1
libs/repro_deploy_agent/tests/t_repro_deploy_agent_converges_from_signed_manifest.nim	t_repro_deploy_agent_converges_from_signed_manifest	1
libs/repro_deploy_agent/tests/t_repro_https_cache_end_to_end.nim	t_repro_https_cache_end_to_end	1
libs/repro_dsl_stdlib/tests/t_n48_apt_jammy_tar_operands.nim	test_n48_apt_data_member_extracts_into_dirs_gnu_tar_would_unquote	2
libs/repro_dsl_stdlib/tests/t_n48_apt_jammy_tar_operands.nim	test_n48_apt_data_member_extracts_under_an_absolute_windows_outdir	2
libs/repro_home_apply/tests/t_adapter_chain.nim	cakNix in preference is skipped cleanly (placeholder branch)	1
libs/repro_home_apply/tests/t_adapter_chain.nim	custom preference [scoop, builtin] respects ordering	1
libs/repro_home_apply/tests/t_adapter_chain.nim	jdk resolves via cakBuiltin on the platform default chain	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_nested.nim	test_m3_nested_7z_disabled_keeps_inner_archives	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_nested.nim	test_m3_nested_7z_flatten_synthetic_gcc_winlibs_shape	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_sfx_flatten.nim	test_m3_basic_7z_still_works_erlang_shape	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_sfx_flatten.nim	test_m3_discover_sevenzip_finds_catalog_prefix	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_sfx_flatten.nim	test_m3_sfx_flatten_synthetic_git_realizes_bin_git	1
libs/repro_home_apply/tests/t_builtin_adapter_7z_sfx_flatten.nim	test_m3_sfx_flatten_synthetic_ruby_shape	1
libs/repro_home_apply/tests/t_builtin_adapter_installer_nsis_erlang.nim	test_m11_imInstallerNsis_synthetic_otp_shape	1
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_extractor_discovery_returns_usable_extractor	1
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_realize_imMsys2Pacman_cache_hit_on_re_realize	1
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_realize_imMsys2Pacman_extracts_and_flattens	1
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_tar_filter_arm_extracts_into_destinations_gnu_tar_would_unquote	2
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_tar_filter_arm_opens_an_absolute_windows_archive_path	2
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_zstd_pipe_arm_extracts_into_destinations_gnu_tar_would_unquote	2
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_zstd_pipe_arm_extracts_real_bytes_without_a_shell	2
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_zstd_pipe_arm_reports_a_corrupt_archive_loudly	1
libs/repro_home_apply/tests/t_builtin_adapter_msys2.nim	test_m6_zstd_pipe_arm_returns_when_tar_exits_without_reading_its_stdin	1
libs/repro_home_apply/tests/test_m25_adapter_preference_text_macro_parity.nim	test_m25_adapter_preference_macos_alias_canonicalizes_in_both	1
libs/repro_home_apply/tests/test_m25_adapter_preference_text_macro_parity.nim	test_m25_adapter_preference_macro_form_emits_same_shape	1
libs/repro_home_apply/tests/test_m25_adapter_preference_text_macro_parity.nim	test_m25_adapter_preference_text_macro_shape_equal	1
libs/repro_home_apply/tests/test_m69_env_userpath_multi_package.nim	applyUserPath: two packages write two independent rc blocks	1
libs/repro_home_apply/tests/test_m69_env_userpath_multi_package.nim	observeUserPath returns joined-entries digest in both branches	1
libs/repro_home_apply/tests/test_m69_env_userpath_multi_package.nim	realWorldIdentity encodes the per-resource block id (POSIX)	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: applyHomebrewCask raises ENotImplementedPlatform	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: applyHomebrewFormula raises ENotImplementedPlatform	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: applyHomebrewFormula raises off-mac even with version+args	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: destroyHomebrewCask raises ENotImplementedPlatform	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: destroyHomebrewFormula raises ENotImplementedPlatform	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: observeHomebrewCask raises ENotImplementedPlatform	1
libs/repro_homebrew_adapter/tests/t_smoke_repro_homebrew_adapter.nim	off-macOS: observeHomebrewFormula raises ENotImplementedPlatform	1
libs/repro_local_store/tests/t_absent_store_inputs_skip_revalidation.nim	a PRESENT input inside an output path is still probed	2
libs/repro_local_store/tests/t_absent_store_inputs_skip_revalidation.nim	an input absent inside an existing output path is skipped	1
libs/repro_local_store/tests/t_absent_store_inputs_skip_revalidation.nim	the store-absence skip row is wired and is reset with its count	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	BUYS: retargeting a dangling link to another absent target invalidates	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	COSTS: a dangling link whose target appears does NOT invalidate	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	a FIFO input is not recorded; a dangling symlink input is	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	a symlink to a file tracks the LINK, not the file it points at	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	regular file, directory, symlinks, dangling link, FIFO, absent path	1
libs/repro_local_store/tests/t_fingerprint_metadata_classifies_every_posix_entity.nim	the retired classifier agreed on five cases and disagreed on two	1
libs/repro_profile_compile/tests/t_infra_apply_audits_build_action_edges.nim	a cache-missing edge is identifiable, and so is why it missed	1
libs/repro_profile_compile/tests/t_infra_apply_audits_build_action_edges.nim	a failed edge is audited as an error with its diagnostic	1
libs/repro_profile_compile/tests/t_infra_apply_audits_build_action_edges.nim	every counted resource is audited; the two populations stay apart	1
libs/repro_profile_compile/tests/t_infra_apply_audits_build_action_edges.nim	the planner's drift baseline ignores build-action records	1
libs/repro_profile_compile/tests/t_infra_apply_substitutes_from_cache.nim	t_infra_apply_substitutes_from_cache	1
libs/repro_standard_provider/tests/test_c_cpp_cmake_convention.nim	emitFragment: hello-binary fixture produces configure + build actions	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	depends_on cycle is rejected before any compile fires	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	depends_on references undeclared package — rejected	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	emitFragment: build actions carry toolIdentityRefs (M9.N Batch B)	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	emitFragment: ignores members from Nim-toolchain packages	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	emitFragment: produces per-source compile + archive + link actions with dep wiring	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	recognize: M34 defers to rust-direct on mixed Rust+C/C++ workspaces	1
libs/repro_standard_provider/tests/test_c_cpp_direct_convention.nim	recognize: M34 does NOT defer when Cargo.toml is present (Mode 2 territory)	1
libs/repro_standard_provider/tests/test_c_cpp_make_convention.nim	emitFragment: binary fixture produces compile + link actions	1
libs/repro_standard_provider/tests/test_c_cpp_make_convention.nim	emitFragment: library-static fixture produces archive action	1
libs/repro_standard_provider/tests/test_emit_cache_m18.nim	second emit re-uses cached nimcache manifest without re-running nim c	1
libs/repro_standard_provider/tests/test_emit_cache_m18.nim	source-file edit invalidates cache and re-runs nim c	1
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment M21: typescript-cli emits npm-ci + esbuild + shim + test-run	2
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment M21: typescript-library has no npm-ci / esbuild / shim / test actions	1
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment M24: vite scratch project emits a single crude action	1
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment M24: vite scratch project with lockfile uses npm ci	1
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment: node-server produces a JS-copy action	1
libs/repro_standard_provider/tests/test_jsts_convention.nim	emitFragment: typescript-library produces a tsc-compile action	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	depends_on cycle is rejected before any compile fires	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	depends_on references undeclared package — rejected	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	emitFragment: produces per-executable bundle + wrapper	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	layout A: single-member workspace with src/<pkg>.ts at root	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	layout B-flat: per-member <pkg>/main.ts at root (no src/)	1
libs/repro_standard_provider/tests/test_jsts_direct_convention.nim	recognize: positive — Mode 3 fixture (no package.json, node available)	1
libs/repro_standard_provider/tests/test_python_convention.nim	emitFragment M20: console-script emits installer action with shim outputs	1
libs/repro_standard_provider/tests/test_python_convention.nim	emitFragment M20: library-pure emits byte-compile + sdist actions, no installer	1
libs/repro_standard_provider/tests/test_python_convention.nim	emitFragment M24: maturin scratch project emits a single crude action	1
libs/repro_standard_provider/tests/test_python_convention.nim	emitFragment: library-pure produces a wheel-build action	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	depends_on cycle is rejected before any compile fires	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	depends_on references undeclared package — rejected	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	emitFragment: produces per-member stage + byte-compile + wrapper	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	executable missing __main__.py is rejected with a clear ValueError	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	layout A: single-member workspace with src/<pkg>/__init__.py at root	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	layout B-flat: multi-package workspace with per-member <pkg>/<pkg>/__init__.py	1
libs/repro_standard_provider/tests/test_python_direct_convention.nim	recognize: positive — Mode 3 fixture (no pyproject.toml, python available)	1
libs/repro_tool_profiles/tests/t_n48_tool_profiles_tar_operands.nim	test_n48_conda_zstd_fallback_runs_without_a_shell	3
libs/repro_tool_profiles/tests/t_n48_tool_profiles_tar_operands.nim	test_n48_tarball_arm_extracts_into_destinations_gnu_tar_would_unquote	2
libs/repro_tool_profiles/tests/t_n48_tool_profiles_tar_operands.nim	test_n48_tarball_arm_opens_an_absolute_windows_archive_path	2
libs/repro_tool_profiles/tests/t_path_sidecar_batches.nim	unreadable directory enumeration falls back to individual probes	2
libs/repro_workspace_vcs/tests/t_shared_bare_refresh_advances_refs_and_wiring_compares_paths.nim	t_shared_bare_migration_is_in_place_and_keeps_the_cache_refs	1
libs/repro_workspace_vcs/tests/t_shared_bare_refresh_advances_refs_and_wiring_compares_paths.nim	t_shared_bare_refresh_advances_heads_of_a_bare_cloned_without_a_refspec	1
libs/repro_workspace_vcs/tests/t_shared_bare_refresh_advances_refs_and_wiring_compares_paths.nim	t_shared_bare_wiring_is_recognised_whoever_wrote_the_alternates_entry	1
libs/repro_workspace_vcs/tests/t_workspace_sibling_ignore_set.nim	regeneration_is_idempotent	1
libs/repro_workspace_vcs/tests/t_workspace_sibling_ignore_set.nim	regeneration_preserves_user_entries	1
libs/repro_workspace_vcs/tests/t_workspace_sibling_ignore_set.nim	symlinked_checkout_uses_the_no_slash_form	1
libs/repro_workspace_vcs/tests/t_workspace_sibling_ignore_set.nim	tracked_directory_is_not_ignored	1
tests/e2e/dev-env/t_e2e_shell_hook_cd_activate_deactivate.nim	bash_hook_short_circuits_repeated_prompts_via_REPRO_PROJECT_ROOT	2
tests/e2e/dev-env/t_e2e_shell_hook_noop_io_bounded.nim	noop_fast_path_does_not_open_build_engine_artifacts	2
tests/e2e/dev-env/t_e2e_shell_hook_realistic_workload.nim	fast_path_keeps_40_prompts_under_cumulative_budget	1
tests/e2e/hcr-linux-direct/t_e2e_hcr_linux_replay_of_patched_recording.nim	linux x86_64 only	1
tests/e2e/hcr-linux-direct/t_e2e_hcr_linux_x86_64_single_threaded_direct_patch.nim	HLX-M0 direct patch gate is linux-x86_64-only	1
tests/e2e/hcr-linux-far/t_e2e_hcr_linux_far_target_island_patch.nim	HLX-M2 island gate is linux-x86_64-only	1
tests/e2e/hcr-linux-far/t_integration_hcr_linux_island_exhaustion_refuses.nim	HLX-M2 island exhaustion gate is linux-x86_64-only	1
tests/e2e/hcr-linux-hardening/t_e2e_hcr_linux_text_left_writable_reaches_the_wire.nim	requires linux x86_64	1
tests/e2e/hcr-linux-hardening/t_integration_hcr_linux_hardened_host_refuses_at_negotiation.nim	the hardened-host negotiation gate is linux-x86_64-only	1
tests/e2e/hcr-linux-hardening/t_integration_hcr_linux_provider_code_pages_are_sealed_dual_mappings.nim	the provider code-page gate is linux-x86_64-only	1
tests/e2e/hcr-linux-prepare/t_e2e_hcr_linux_prepare_object_expands_compressed_debug_sections.nim	the ELF prepare-object expansion gate is linux-x86_64-only	1
tests/e2e/hcr-linux-prepare/t_integration_hcr_linux_phase_i_refusal_reports_an_applied_patch.nim	the Phase I degraded-publication gate is linux-x86_64-only	1
tests/e2e/hcr-linux-rbhcr/t_e2e_hcr_linux_isonim_shim_against_real_agent.nim	HLX-M8 IsoNim shim gate is linux-x86_64-only	1
tests/e2e/hcr-linux-rbhcr/t_integration_hcr_linux_late_load_failure_still_reaches_after_reload.nim	HLX-M8 step-38 gate is linux-x86_64-only	1
tests/e2e/hcr-linux-rbhcr/t_integration_hcr_linux_managed_type_layout_change_lifecycle.nim	HLX-M8 managed-type lifecycle gate is linux-x86_64-only	1
tests/e2e/hcr-linux-rbhcr/t_integration_hcr_linux_rejected_patch_never_fires_before_reload.nim	HLX-M8 rejected-patch gate is linux-x86_64-only	1
tests/e2e/hcr-linux-rbhcr/t_integration_hcr_linux_threaded_synchronized_reload.nim	HLX-M8 threaded synchronized-mode gate is linux-x86_64-only	1
tests/e2e/hcr-linux-shared/t_e2e_hcr_linux_shared_library_sled_patch.nim	HLX-M2 shared-library sled gate is linux-x86_64-only	1
tests/e2e/hcr-linux-threads/t_e2e_hcr_linux_concurrent_patch_no_torn_instruction.nim	HLX-M4 concurrency gate is linux-x86_64-only	1
tests/e2e/hcr-linux-threads/t_e2e_hcr_linux_quiescence_handshake_and_release.nim	HLX-M4 quiescence gate is linux-x86_64-only	1
tests/e2e/hcr-linux-threads/t_integration_hcr_linux_on_stack_function_reported_skipped.nim	HLX-M4 on-stack gate is linux-x86_64-only	1
tests/e2e/hcr-linux-threads/t_integration_hcr_linux_quiescence_timeout_aborts_without_writing.nim	HLX-M4 quiescence timeout gate is linux-x86_64-only	1
tests/e2e/hcr-linux-threads/t_integration_hcr_linux_signal_blocked_thread_refused_by_name.nim	HLX-M4 signal-blocked quiescence gate is linux-x86_64-only	1
tests/e2e/hcr-linux-txn/t_integration_hcr_linux_commit_failure_rolls_back_published_sites.nim	linux/amd64 only	1
tests/e2e/hcr-linux-txn/t_integration_hcr_linux_prepare_failure_leaves_process_byte_identical.nim	linux/amd64 only	1
tests/e2e/hcr-linux-txn/t_integration_hcr_linux_repeated_patch_of_same_function.nim	linux/amd64 only	1
tests/e2e/hcr-linux-unwind/t_e2e_hcr_linux_registration_payloads_travel_over_the_production_wire.nim	HLX-M5 wire registration gate is linux-x86_64-only	1
tests/e2e/local-build-engine/t_repro_build_target_matching_project_file_stem.nim	repro build repro selects only the named target	1
tests/integration/t_a_behind_only_refusal_names_a_pasteable_command.nim	t_a_behind_only_refusal_names_a_pasteable_command	2
tests/integration/t_a_behind_pin_sibling_is_not_recorded_as_the_new_pin.nim	t_a_behind_pin_sibling_is_not_recorded_as_the_new_pin	1
tests/integration/t_a_behind_pin_skip_names_the_sibling_distance_and_remedy.nim	t_a_behind_pin_skip_names_the_sibling_distance_and_remedy	2
tests/integration/t_a_clean_workspace_pushes_without_a_diagnostic.nim	t_a_clean_workspace_pushes_without_a_diagnostic	1
tests/integration/t_a_commit_that_moves_no_sibling_does_not_touch_the_lock.nim	t_a_commit_that_moves_no_sibling_does_not_touch_the_lock	1
tests/integration/t_a_dirty_sibling_leaves_the_lock_alone.nim	t_a_dirty_sibling_leaves_the_lock_alone	1
tests/integration/t_a_dirty_sibling_outside_the_closure_does_not_block.nim	t_a_dirty_sibling_outside_the_closure_does_not_block	1
tests/integration/t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back.nim	t_a_declined_refresh_exits_non_zero	1
tests/integration/t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back.nim	t_a_flake_pin_the_author_moved_is_recorded_not_declined	1
tests/integration/t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back.nim	t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back	1
tests/integration/t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back.nim	t_a_push_over_a_rev_pinned_input_names_the_flake_edit	1
tests/integration/t_a_flake_pinned_input_is_not_moved_behind_the_flakes_back.nim	t_a_rev_pinned_sibling_that_is_behind_is_not_sent_to_the_flake	1
tests/integration/t_a_gate_refusal_over_an_unpublished_sibling_names_the_push_first.nim	t_a_gate_refusal_over_an_unpublished_sibling_names_the_push_first	2
tests/integration/t_a_linked_worktree_sibling_is_reported_and_gated.nim	t_a_linked_worktree_sibling_is_reported_and_gated	1
tests/integration/t_a_mixed_workspace_records_only_the_ahead_inputs.nim	t_a_mixed_workspace_records_only_the_ahead_inputs	1
tests/integration/t_a_mixed_workspace_records_only_the_publishable_inputs.nim	t_a_mixed_workspace_records_only_the_publishable_inputs	1
tests/integration/t_a_pushed_sibling_is_still_recorded.nim	t_a_pushed_sibling_is_still_recorded	1
tests/integration/t_a_repo_not_in_develop_mode_is_not_substituted.nim	t_a_repo_not_in_develop_mode_is_not_substituted	1
tests/integration/t_a_root_repo_flake_is_reported_not_refused.nim	t_a_root_repo_flake_is_reported_not_refused	1
tests/integration/t_a_sibling_override_excludes_gitignored_build_output.nim	t_a_sibling_override_excludes_gitignored_build_output	1
tests/integration/t_a_sibling_whose_pin_is_not_fetched_is_not_recorded.nim	t_a_sibling_whose_pin_is_not_fetched_is_not_recorded	2
tests/integration/t_a_worktree_sibling_is_not_invisible_to_the_refresh.nim	t_a_worktree_sibling_is_not_invisible_to_the_refresh	1
tests/integration/t_activity_mock_tier_allowed_on_plain_layout.nim	mock on the plain layout plans, and the plan has an id	1
tests/integration/t_activity_mock_tier_allowed_on_plain_layout.nim	the SAME layout refuses the SAME activity at a tier that needs evidence	1
tests/integration/t_activity_validate_gate.nim	a cvm tier on the same layout is refused for the same reason	1
tests/integration/t_activity_validate_gate.nim	a tpm tier on a writable-root layout does not reach a plan	1
tests/integration/t_activity_validate_gate.nim	the same tier on the attested layout plans, and emits its activity	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_binary_override_on_develop_org_repo_no_checkout	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_develop_org_repo_defaults_to_develop_checkout_and_edge	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_develop_override_on_third_party_repo_checks_out	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_no_membership_clones_without_adding_dependency	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_pins_revision_only_when_there_is_nothing_to_inherit	1
tests/integration/t_add_respects_develop_mode_policy_and_overrides.nim	test_ra22_third_party_repo_defaults_to_binary_no_checkout	1
